stagione,ats,parametro,anno_iso,settimana_iso,week_label,ordine,n_comuni,media_comunale,std_comunale,min_comunale,max_comunale,pop_weight_media,area_weight_media
25-26,ATS_Bergamo,PM10,2026,15,W15/2026,22,242,21.4074,7.4114,3.6333,31.1333,25.6150,18.1965
21-22,ATS_Bergamo,PM25,2021,46,W46/2021,1,241,15.1629,7.7782,2.5429,26.5857,19.6688,11.8761
21-22,ATS_Bergamo,PM25,2021,47,W47/2021,2,241,12.4119,5.5711,2.6286,20.4429,15.6963,9.9470
21-22,ATS_Bergamo,PM25,2021,48,W48/2021,3,241,15.7647,8.3674,1.5714,27.9286,20.7457,12.1264
21-22,ATS_Bergamo,PM25,2021,49,W49/2021,4,241,17.0093,8.8022,1.5429,32.1714,21.6131,13.4372
21-22,ATS_Bergamo,PM25,2021,50,W50/2021,5,241,25.4981,14.1492,1.4714,46.4714,33.3591,19.4298
21-22,ATS_Bergamo,PM25,2021,51,W51/2021,6,241,30.9410,12.8774,3.9143,51.0000,38.6454,24.4574
21-22,ATS_Bergamo,PM25,2021,52,W52/2021,7,242,27.4869,13.1628,1.7714,47.0286,35.2772,21.2145
21-22,ATS_Bergamo,PM25,2022,1,W01/2022,8,240,21.5203,9.2860,2.2857,37.1000,26.9416,17.1325
21-22,ATS_Bergamo,PM25,2022,2,W02/2022,9,240,22.8768,11.7065,2.0000,44.1857,28.8190,18.2308
21-22,ATS_Bergamo,PM25,2022,3,W03/2022,10,240,34.7615,15.5812,2.5857,53.4286,43.5355,27.4255
21-22,ATS_Bergamo,PM25,2022,4,W04/2022,11,240,33.1643,12.3446,2.9571,50.8857,40.3988,26.6158
21-22,ATS_Bergamo,PM25,2022,5,W05/2022,12,240,24.6396,9.3427,3.2429,35.5571,30.0491,19.9043
21-22,ATS_Bergamo,PM25,2022,6,W06/2022,13,240,17.7939,6.8302,3.5143,26.6286,21.7827,14.7399
21-22,ATS_Bergamo,PM25,2022,7,W07/2022,14,240,27.6022,11.2055,2.6714,42.3143,33.7377,22.3059
21-22,ATS_Bergamo,PM25,2022,8,W08/2022,15,241,13.9337,5.7282,2.3571,22.8143,17.0765,11.3970
21-22,ATS_Bergamo,PM25,2022,9,W09/2022,16,241,24.8741,5.0671,7.4429,30.9571,27.3955,21.9939
21-22,ATS_Bergamo,PM25,2022,10,W10/2022,17,241,27.0461,5.0377,10.3429,32.9714,29.5769,24.1516
21-22,ATS_Bergamo,PM25,2022,11,W11/2022,18,241,30.9045,6.6587,9.5857,38.5571,34.5353,27.1317
21-22,ATS_Bergamo,PM25,2022,12,W12/2022,19,241,28.8242,7.0243,10.4714,41.7714,32.4684,25.4523
21-22,ATS_Bergamo,PM25,2022,13,W13/2022,20,241,22.1763,5.0879,6.6000,28.9857,25.0641,19.3583
21-22,ATS_Bergamo,PM25,2022,14,W14/2022,21,241,17.6058,3.6209,5.2571,21.8571,19.5381,15.5376
21-22,ATS_Bergamo,PM25,2022,15,W15/2022,22,241,18.1277,3.1016,7.6571,22.0857,19.8606,16.4077
22-23,ATS_Bergamo,PM25,2022,46,W46/2022,1,241,11.2740,6.1638,1.0000,23.1000,14.2800,8.9161
22-23,ATS_Bergamo,PM25,2022,47,W47/2022,2,241,13.5317,7.5318,1.3286,28.6286,17.2926,10.8201
22-23,ATS_Bergamo,PM25,2022,48,W48/2022,3,241,17.8519,6.4519,4.6429,28.6714,21.2968,15.0853
22-23,ATS_Bergamo,PM25,2022,49,W49/2022,4,241,12.3187,8.1154,1.3143,24.8714,16.8678,9.3793
22-23,ATS_Bergamo,PM25,2022,50,W50/2022,5,241,18.3972,9.4244,1.9429,35.5714,23.9036,14.2165
22-23,ATS_Bergamo,PM25,2022,51,W51/2022,6,241,29.8506,14.6744,2.2429,51.4571,38.5482,23.0028
22-23,ATS_Bergamo,PM25,2022,52,W52/2022,7,242,26.6392,14.1970,2.6571,48.4571,35.0176,20.4973
22-23,ATS_Bergamo,PM25,2023,1,W01/2023,8,242,18.3143,8.5635,2.2429,33.2857,23.1671,14.2568
22-23,ATS_Bergamo,PM25,2023,2,W02/2023,9,242,16.1974,8.4217,1.6000,31.1714,20.6548,12.8450
22-23,ATS_Bergamo,PM25,2023,3,W03/2023,10,242,14.3909,7.0815,1.7286,24.8857,18.4745,11.3798
22-23,ATS_Bergamo,PM25,2023,4,W04/2023,11,242,20.1416,7.5270,3.1857,31.1714,24.3584,16.5281
22-23,ATS_Bergamo,PM25,2023,5,W05/2023,12,242,22.6168,10.1065,1.6429,36.4286,28.3253,18.1910
22-23,ATS_Bergamo,PM25,2023,6,W06/2023,13,242,23.2446,8.9913,4.6143,37.6143,28.3130,19.3395
22-23,ATS_Bergamo,PM25,2023,7,W07/2023,14,242,29.5310,10.6480,5.7857,48.4286,34.9857,24.7471
22-23,ATS_Bergamo,PM25,2023,8,W08/2023,15,242,35.2044,11.2783,7.8714,50.9000,41.1703,29.7922
22-23,ATS_Bergamo,PM25,2023,9,W09/2023,16,242,25.2643,6.3223,5.5571,31.9857,28.5373,21.7419
22-23,ATS_Bergamo,PM25,2023,10,W10/2023,17,242,16.5170,4.7248,3.7571,22.7429,18.9017,14.2517
22-23,ATS_Bergamo,PM25,2023,11,W11/2023,18,242,17.4035,4.4699,5.4286,22.9571,19.9982,15.1572
22-23,ATS_Bergamo,PM25,2023,12,W12/2023,19,242,21.4981,5.8885,6.1571,29.1286,24.6468,18.6807
22-23,ATS_Bergamo,PM25,2023,13,W13/2023,20,241,9.1178,3.2779,2.5143,15.0571,10.6688,7.8451
22-23,ATS_Bergamo,PM25,2023,14,W14/2023,21,241,15.0954,3.7643,4.4857,20.2714,17.2857,13.0998
22-23,ATS_Bergamo,PM25,2023,15,W15/2023,22,241,9.5463,2.7407,2.8286,13.8429,10.9754,8.2968
23-24,ATS_Bergamo,PM25,2023,46,W46/2023,1,242,13.7373,7.5626,1.0714,25.5857,18.0078,10.7184
23-24,ATS_Bergamo,PM25,2023,47,W47/2023,2,242,15.7886,7.2760,1.4286,27.3714,19.8998,12.6519
23-24,ATS_Bergamo,PM25,2023,48,W48/2023,3,242,12.8634,6.3198,1.5000,22.8714,16.5468,9.9966
23-24,ATS_Bergamo,PM25,2023,49,W49/2023,4,242,18.3093,8.8812,1.1857,31.3857,23.4019,14.2928
23-24,ATS_Bergamo,PM25,2023,50,W50/2023,5,242,18.7731,10.5175,1.1429,33.7143,24.6804,14.2681
23-24,ATS_Bergamo,PM25,2023,51,W51/2023,6,242,15.7149,9.0903,1.3857,33.2857,20.4146,12.4490
23-24,ATS_Bergamo,PM25,2023,52,W52/2023,7,242,25.0584,11.4339,1.8143,40.3857,31.4558,19.8428
23-24,ATS_Bergamo,PM25,2024,1,W01/2024,8,242,14.8360,6.6645,1.4571,24.7143,18.4782,11.9076
23-24,ATS_Bergamo,PM25,2024,2,W02/2024,9,242,19.6160,8.2426,2.9000,31.1714,24.0080,16.1164
23-24,ATS_Bergamo,PM25,2024,3,W03/2024,10,242,22.3880,10.6061,2.6429,37.3571,28.0585,17.9354
23-24,ATS_Bergamo,PM25,2024,4,W04/2024,11,242,30.8220,16.5970,0.9429,53.8714,40.2224,23.8558
23-24,ATS_Bergamo,PM25,2024,5,W05/2024,12,242,34.3749,15.2967,3.3143,55.1286,43.0864,27.4927
23-24,ATS_Bergamo,PM25,2024,6,W06/2024,13,242,21.6591,9.9891,2.2143,42.9571,26.1678,17.7314
23-24,ATS_Bergamo,PM25,2024,7,W07/2024,14,242,33.8135,13.7260,5.3000,51.9714,41.4060,27.6099
23-24,ATS_Bergamo,PM25,2024,8,W08/2024,15,242,23.2759,10.3630,2.4429,38.8143,28.8645,18.7711
23-24,ATS_Bergamo,PM25,2024,9,W09/2024,16,242,6.1831,2.4487,1.4571,10.2286,7.4137,5.1764
23-24,ATS_Bergamo,PM25,2024,10,W10/2024,17,242,9.2201,2.7288,2.8429,13.8429,10.7049,8.0237
23-24,ATS_Bergamo,PM25,2024,11,W11/2024,18,242,14.2057,5.1665,2.9857,23.3429,16.9260,12.0182
23-24,ATS_Bergamo,PM25,2024,12,W12/2024,19,242,20.4107,7.3684,4.3000,31.1000,24.3976,17.1658
23-24,ATS_Bergamo,PM25,2024,13,W13/2024,20,242,10.1645,3.6107,2.5286,15.7857,12.1632,8.6417
23-24,ATS_Bergamo,PM25,2024,14,W14/2024,21,242,8.5149,2.8496,2.3429,13.1571,10.0259,7.3655
23-24,ATS_Bergamo,PM25,2024,15,W15/2024,22,242,14.7071,4.4747,5.3857,24.6571,16.7759,13.0704
24-25,ATS_Bergamo,PM25,2024,46,W46/2024,1,242,23.3880,10.7957,4.0429,37.7429,29.3655,18.9349
24-25,ATS_Bergamo,PM25,2024,47,W47/2024,2,242,15.4831,7.9330,1.3571,27.2429,19.8578,12.2064
24-25,ATS_Bergamo,PM25,2024,48,W48/2024,3,242,18.6639,9.9580,2.2714,32.6000,24.3432,14.6458
24-25,ATS_Bergamo,PM25,2024,49,W49/2024,4,242,19.4784,10.1586,2.5286,38.4857,24.7219,15.6622
24-25,ATS_Bergamo,PM25,2024,50,W50/2024,5,242,20.7557,10.9047,2.8000,35.6000,26.8036,16.3814
24-25,ATS_Bergamo,PM25,2024,51,W51/2024,6,242,16.7187,10.2592,1.3429,31.6429,22.5469,12.7909
24-25,ATS_Bergamo,PM25,2024,52,W52/2024,7,242,12.0928,9.3522,1.5000,35.5000,16.1871,9.6702
24-25,ATS_Bergamo,PM25,2025,1,W01/2025,8,242,31.8023,18.5793,3.5000,66.4286,41.5038,25.3513
24-25,ATS_Bergamo,PM25,2025,2,W02/2025,9,237,14.6413,6.6740,2.3000,24.8429,18.1760,11.9020
24-25,ATS_Bergamo,PM25,2025,3,W03/2025,10,237,20.2999,8.9597,2.9143,35.2286,24.7773,16.5700
24-25,ATS_Bergamo,PM25,2025,4,W04/2025,11,237,12.5091,6.2117,2.1143,22.6286,16.1124,10.0083
24-25,ATS_Bergamo,PM25,2025,5,W05/2025,12,237,9.9105,5.2416,1.5571,20.6429,12.3019,8.0844
24-25,ATS_Bergamo,PM25,2025,6,W06/2025,13,236,20.2148,7.4191,4.6000,32.5000,24.0182,17.0209
24-25,ATS_Bergamo,PM25,2025,7,W07/2025,14,236,14.8757,7.7661,2.1000,26.3857,19.0570,11.9045
24-25,ATS_Bergamo,PM25,2025,8,W08/2025,15,235,35.5954,12.4149,6.7429,48.8571,42.2945,29.4206
24-25,ATS_Bergamo,PM25,2025,9,W09/2025,16,234,24.6089,9.8107,4.4143,41.0286,29.7934,20.2705
24-25,ATS_Bergamo,PM25,2025,10,W10/2025,17,233,22.3860,6.6220,8.8571,35.4286,25.6288,19.7446
24-25,ATS_Bergamo,PM25,2025,11,W11/2025,18,232,7.6592,2.8273,1.7286,14.5714,8.9612,6.5585
24-25,ATS_Bergamo,PM25,2025,12,W12/2025,19,232,17.0348,4.8234,4.9857,24.1000,19.6309,14.8150
24-25,ATS_Bergamo,PM25,2025,13,W13/2025,20,232,9.5479,2.4616,2.8714,14.0429,10.6205,8.5440
24-25,ATS_Bergamo,PM25,2025,14,W14/2025,21,242,14.0060,3.0501,5.4500,20.1333,15.3034,12.7701
24-25,ATS_Bergamo,PM25,2025,15,W15/2025,22,242,15.8737,2.8380,6.1286,19.8429,17.1248,14.5350
25-26,ATS_Bergamo,PM25,2025,46,W46/2025,1,242,20.3050,10.0617,2.9800,42.6000,23.3297,17.1773
25-26,ATS_Bergamo,PM25,2025,47,W47/2025,2,242,9.3985,3.0875,1.8429,15.4571,10.6821,7.8572
25-26,ATS_Bergamo,PM25,2025,48,W48/2025,3,242,14.7579,7.2005,1.5800,34.3800,18.0014,11.7911
25-26,ATS_Bergamo,PM25,2025,49,W49/2025,4,242,14.0613,7.7526,1.3500,28.2750,17.8077,11.1837
25-26,ATS_Bergamo,PM25,2025,50,W50/2025,5,242,22.1457,12.3459,1.3833,47.6667,26.4041,18.2180
25-26,ATS_Bergamo,PM25,2025,51,W51/2025,6,242,17.1517,7.9856,2.0000,31.6833,20.4942,13.7910
25-26,ATS_Bergamo,PM25,2025,52,W52/2025,7,242,12.7319,5.8824,1.5500,24.7833,15.0831,10.3772
25-26,ATS_Bergamo,PM25,2026,1,W01/2026,8,242,18.8310,10.4270,2.4600,43.4400,24.3015,14.8598
25-26,ATS_Bergamo,PM25,2026,2,W02/2026,9,242,17.9561,9.5349,1.9333,40.9000,22.9083,14.1777
25-26,ATS_Bergamo,PM25,2026,3,W03/2026,10,242,26.1830,12.6014,2.1750,50.3000,32.8454,20.5583
25-26,ATS_Bergamo,PM25,2026,4,W04/2026,11,242,21.7096,7.5388,2.5400,33.3600,25.5479,17.7111
25-26,ATS_Bergamo,PM25,2026,5,W05/2026,12,242,13.4534,7.2203,1.3714,29.0429,16.8413,10.7695
25-26,ATS_Bergamo,PM25,2026,6,W06/2026,13,242,11.7284,5.4107,1.4500,26.5500,14.2759,9.5228
25-26,ATS_Bergamo,PM25,2026,7,W07/2026,14,242,9.1544,4.2390,1.3600,20.1800,11.2794,7.4403
25-26,ATS_Bergamo,PM25,2026,8,W08/2026,15,242,10.0551,5.1210,1.3000,22.1000,12.5570,8.0708
25-26,ATS_Bergamo,PM25,2026,9,W09/2026,16,242,29.9276,9.0944,8.1333,44.8600,33.5303,25.7665
25-26,ATS_Bergamo,PM25,2026,10,W10/2026,17,242,25.4384,7.9785,7.0000,40.3500,29.3776,21.7893
25-26,ATS_Bergamo,PM25,2026,11,W11/2026,18,242,17.1719,6.9759,4.9333,31.2833,21.3068,14.4463
25-26,ATS_Bergamo,PM25,2026,12,W12/2026,19,242,10.5434,2.9542,4.1000,16.6714,12.1586,9.3299
25-26,ATS_Bergamo,PM25,2026,13,W13/2026,20,242,8.4440,2.7453,2.8000,16.2800,10.0883,7.3769
25-26,ATS_Bergamo,PM25,2026,14,W14/2026,21,242,8.8238,3.1454,2.2333,15.6000,10.5892,7.5887
25-26,ATS_Bergamo,PM25,2026,15,W15/2026,22,242,15.4729,3.1949,4.6250,20.3500,17.2659,13.7390
